idx,claim_id,claim,excerpt,replacement,anchored,L_h_orig,S_h,I_h,L_o_orig,S_o,I_o,S_x,p_entail,p_contra,p_contra_claim_fwd,p_contra_claim_bwd,p_entail_claim_fwd,snippet
18,1,The narrative is completing a historical claim about Indonesia's hosting history.,Narrative momentum toward completing a historical/contextual claim about Indonesia's hosting history,Narrative momentum toward abandoning any historical/contextual claim about Indonesia's hosting history,True,0.09696246,-0.00074953586,0.0030408055,0.010540632531046867,-0.0004720604047179222,-0.0014995895326137543,0.9455433,0.9566811,0.011137804,0.9987943172454834,0.9984355568885803,0.00023805632372386754,middle
18,2,"The final token ""Indonesia"" ends an incomplete sentence requiring a continuation such as ""hosted"".","Final token ""Indonesia"" ends an incomplete sentence","Final token ""Palembang"" ends a complete sentence",True,0.09696246,0.00066351146,0.0010245591,0.010540632531046867,2.645794302225113e-05,-0.000792553648352623,0.9517271,0.9702049,0.018477796,0.9963756203651428,0.9857140779495239,0.0002943962172139436,last
18,3,The continuation is expected to be host-country history or a significance reference about Jakarta.,expects host-country history or significance reference about Jakarta as host with local infrastructure,expects athlete injury updates or medal counts about Vietnam as runner-up with no infrastructure,True,0.09696246,0.016499072,-0.001593627,0.010540632531046867,-0.0009799953550100327,-0.0020253434777259827,0.0036923895,0.0043666265,0.00067423715,0.9972954392433167,0.9942293167114258,5.634831541101448e-05,last
19,0,The text is a travel guide blog with sequential historical site descriptions.,"Travel guide blog format: sequential historical site descriptions with consistent pattern of name, location, origins, occupants, and notable facts for each entry","Stock market newsletter format: daily price analyses with inconsistent pattern of ticker, volume, dividends, and analyst ratings for each entry",True,0.24570638,0.07368317,0.051668227,0.003722268622368574,0.0026384410448372364,0.0024099149741232395,0.0030275704,0.013366464,0.010338893,0.9226623177528381,0.638296902179718,0.0008202654425986111,first
19,1,The Aqueduct of Segovia entry lists impressive dimensions.,the Aqueduct of Segovia entry lists impressive dimensions,the Alhambra of Granada entry lists visiting hours,True,0.24570638,0.09770161,0.038275957,0.003722268622368574,0.0025258329696953297,0.002768733538687229,0.9855683,0.98837715,0.0028088724,0.5201884508132935,0.931425929069519,0.0005914928042329848,middle
19,2,"The final token ""high"" ends a measurement clause mid-description.","Final token ""high"" ends a measurement clause mid-description","Final token ""Segovia"" opens a place-name clause at sentence start",True,0.24570638,0.08144778,0.018036336,0.003722268622368574,-0.0014981289859861135,-0.001105381641536951,0.98085636,0.9893996,0.008543281,0.9932816028594971,0.9922588467597961,0.0001519593788543716,last
19,3,A continuation such as a period or a closing detail about the construction is expected.,"immediately expecting continuation like ""."" or a closing detail/fact about the volume or construction method","immediately expecting a new heading like ""Toledo"" or an opening anecdote about the author's lunch or hotel",True,0.24570638,0.2335389,0.04698196,0.003722268622368574,-0.0016316624823957682,0.0009985691867768764,0.022968318,0.024371404,0.0014030861,0.9251492023468018,0.9886781573295593,0.0023521871771663427,last
20,0,The text is aggregated web-scraped index content with loosely related fragments.,typical web-scraped or index content with loosely related fragments,typical hand-written personal letter with one tightly focused story,True,0.4081689,0.005201757,0.0030693114,0.06320261210203171,0.015500552952289581,-0.0021173693239688873,-0.8169984,0.08497925,0.90197766,0.9985879063606262,0.9991672039031982,7.160240784287453e-05,first
20,1,"The text cycles through varied historical, religious and institutional references.","The text is cycling through varied historical, religious, and institutional references","The text is dwelling on a single fictional, romantic, and domestic scene",True,0.4081689,-0.0029955506,-0.0015595257,0.06320261210203171,0.0157611146569252,0.002066895365715027,-0.18067038,0.39895266,0.57962304,0.9990191459655762,0.99149090051651,7.61045012040995e-05,middle
20,2,"The final phrase ""full text of"" is an incomplete bibliographic phrase demanding a book title next.","""electrical apparatus. full text of"" is an incomplete bibliographic/library phrase","""electrical apparatus. full text."" is a complete advertising/sales slogan",True,0.4081689,0.024938881,0.018697202,0.06320261210203171,0.1687568798661232,0.13937103003263474,-0.4711573,0.24918784,0.72034514,0.9959036707878113,0.9870789051055908,0.0005705278599634767,last
20,3,"""full text of"" strongly expects a following noun phrase, almost certainly a ""google books"" citation.","""full text of"" strongly expects a following noun phrase, almost certainly ""google books"" citation text","""full text of"" hardly expects any following words, almost certainly a paragraph break",True,0.4081689,0.053601533,0.01497221,0.06320261210203171,0.0489581897854805,0.025295592844486237,-0.5786389,0.19986248,0.7785014,0.9991004467010498,0.9978443384170532,0.00016754485841374844,last
21,0,The text is a professional architectural/construction project narrative about an education facility.,Professional architectural/construction project narrative establishing credibility and challenges in education facility development,Amateur gardening/cooking diary entry recording failures and jokes in weekend hobby pursuits,True,0.3361457,0.009560019,0.013931423,0.03058483451604843,0.015902511775493622,0.011494956910610199,0.9931091,0.9957468,0.0026376788,0.9974174499511719,0.9451090097427368,0.00010905266390182078,first
21,1,The sentence is mid-explanation of a phased construction strategy driven by funding constraints.,"The sentence is mid-explanation of a phased construction strategy, having established funding constraints forcing reduced initial scope","The sentence is the conclusion of a single-phase demolition plan, having established unlimited funding allowing expanded initial scope",True,0.3361457,0.02524978,0.015327692,0.03058483451604843,-0.0025670789182186127,0.00021124258637428284,0.9934365,0.9959812,0.0025446722,0.9996403455734253,0.9993461966514587,4.945624459651299e-05,middle
21,2,"The final token ""and"" is a conjunction mid-list requiring a parallel noun phrase.","Final token ""and"" is a conjunction mid-list","Final token ""building"" is a noun at list end",True,0.3361457,-0.01802525,-0.004845202,0.03058483451604843,-0.00695791095495224,-0.0007946491241455078,0.96461743,0.97921264,0.014595222,0.987750232219696,0.9726366400718689,0.00043726040166802704,last
21,3,The continuation implies another named existing structure or converted space.,implies another named existing structure or converted space,implies a total project cost or a completion date,True,0.3361457,0.013226837,0.012907118,0.03058483451604843,-0.004099305719137192,-0.004713915288448334,0.9700218,0.9733454,0.0033236102,0.9616647362709045,0.9301000833511353,0.0010474935406818986,last
22,0,The text is a chronological historical narrative about the Inquisition's development.,Historical chronological narrative with sequential facts about the Inquisition's development,Whimsical nonsense poem with random rhymes about a cat's breakfast,True,0.1738556,0.071976155,0.01901722,0.09203178435564041,-0.041627101600170135,0.013675928115844727,0.11316657,0.18451037,0.071343794,0.6371976733207703,0.14147178828716278,0.005715677514672279,first
22,1,"Kings, popes and European powers all play roles in the text.","kings, popes, and European powers all play roles","farmers, sailors, and village children play no roles",True,0.1738556,0.0043230653,0.0003591925,0.09203178435564041,0.0021405667066574097,0.010236620903015137,0.73914844,0.76589906,0.026750635,0.9939946532249451,0.10801303386688232,0.00013367674546316266,middle
22,2,"The final token ""Pope"" is an incomplete noun phrase requiring a papal name such as ""Sixtus IV"".","""In 1478, Pope"" is an incomplete noun phrase mid-sentence requiring an immediate papal name (e.g., ""Sixtus IV"")","""In 1478, Spain"" is a complete prepositional phrase at sentence end requiring no name at all",True,0.1738556,0.87150556,0.21829367,0.09203178435564041,16.36969154328108,7.285553626716137,0.052110218,0.11527657,0.06316635,0.9986327290534973,0.9965972304344177,8.050836913753301e-05,last
22,3,A verb clause describing papal action regarding the Inquisition is expected.,a verb clause describing papal action or approval/bin agreement regarding the Inquisition,an adjective describing royal wealth or fashion regarding the Spanish court,True,0.1738556,0.006488934,0.008419469,0.09203178435564041,-0.024859093129634857,-0.0010152831673622131,0.33641276,0.34768215,0.011269382,0.7706276774406433,0.9656887650489807,0.006634760182350874,last
23,0,The text is an organizational mission report for a veterans honor group presenting a ceremony itinerary.,"Organizational mission report for a veterans honor/volunteer group, presenting a formal civic corse Recovery ceremony itinerary with structured event details","Personal restaurant review for a teenage food/travel blog, presenting a casual weekend brunch outing with rambling tasting notes",True,0.3996517,0.051668644,0.025213748,0.14697059988975525,-0.04278901219367981,-0.03371279686689377,0.09098044,0.10021977,0.009239332,0.8718430399894714,0.9158340692520142,0.015613695606589317,first
23,1,"The document follows a field report/event itinerary format for a ""Virtual Mission"".","The document follows a field report/event itinerary format for a ""Virtual Mission,""","The document follows a poetry/song lyric format for a ""Summer Romance,""",True,0.3996517,0.031187057,0.028423578,0.14697059988975525,-0.022763490676879883,-0.03412417322397232,0.008565322,0.01208113,0.003515809,0.9988136291503906,0.9985625147819519,5.2808238251600415e-05,middle
23,2,"The final fragment ending in ""mission"" signals an incomplete operational term phrase.","Final fragment ""you can attend either half of a mission"" signals an incomplete operational/brotherhood term phrase","Final fragment ""you can attend either half of a concert"" signals a complete musical/entertainment sentence",True,0.3996517,0.12808996,0.05650106,0.14697059988975525,0.026579201221466064,0.09355942904949188,0.97131413,0.98120016,0.009886007,0.9866263270378113,0.9854110479354858,0.0008534716325812042,last
23,3,"The continuation is likely a proper name or code such as ""mission briefing"".","likely continuing with a proper name or code, e.g., ""mission briefing"" or a labeled ""Mission Code.""","likely continuing with a period or a new paragraph, e.g., ""."" or a plain ""Thank you.""",True,0.3996517,0.033649802,0.017839462,0.14697059988975525,0.07389867305755615,0.0662851482629776,0.031795293,0.035812344,0.0040170527,0.9970826506614685,0.9780328273773193,0.0002475982764735818,last
