idx,claim_id,claim,excerpt,anchored,L_h_orig,S_h,I_h,L_o_orig,S_o,I_o,S_x,p_entail,p_contra,snippet
38,1,"The sentence ""Despite as much as"" signals a concluding clause.","The sentence structure ""Despite as much as"" signals a concluding clause expressing fears about the myth of acidosis remains",True,0.2212101,0.017918244004249573,0.008331209421157837,0.5897573232650757,-0.20631423592567444,0.0022776126861572266,0.9526064,0.9643725,0.011766161,middle
38,2,The explanation suggests the text is about irrational fear.,completing the concluding argumentative sentiment about irrational fear.,True,0.2212101,0.0027225613594055176,-0.0006184577941894531,0.5897573232650757,-0.010963141918182373,-0.14755243062973022,0.66196114,0.7788652,0.116904065,last
39,0,The sentence describes a parent's routine and child's daily pickup after kindergarten.,,False,0.23519413,,,9.044387115864083e-05,,,0.80492574,0.8922639,0.08733814,unanchored
39,1,The explanation notes the sentence is a common reassuring phrase.,,False,0.23519413,,,9.044387115864083e-05,,,0.9623722,0.96666884,0.00429667,unanchored
40,0,Inventory logs can provide evidence for claims.,this paperwork can prove valuable evidence to support claims,True,0.14293842,-2.8386712074279785e-05,0.002375006675720215,0.09964676946401596,-0.01096748560667038,-0.006566546857357025,0.900898,0.90504843,0.0041504754,middle
41,0,"The CDC guidance document structure establishes formal, policy-oriented communication about funding priorities and program areas.",,False,0.17767341,,,0.041881415992975235,,,0.0016316912,0.0027146877,0.0010829965,unanchored
41,1,"The phrase signals a new sentence introducing ""our three strategic thematic areas.""","The phrase ""CDC has identified four core thematic areas that drive our Agency's strategic priorities"" signals a new sentence introducing ""our three strategic thematic areas,""",True,0.17767341,0.0013047605752944946,0.016203001141548157,0.041881415992975235,0.0011222176253795624,0.010126166045665741,-0.9929809,0.0010618188,0.9940427,middle
41,2,"The text strongly expects ""areas"" or ""themes"" or ""priorities that we focus on"" or ""domains of work"" to follow.","strongly expecting ""areas"" or ""themes"" or ""priorities that we focus on"" or ""domains of work.""",True,0.17767341,0.0479835569858551,0.014677584171295166,0.041881415992975235,0.019687242805957794,0.01987903192639351,0.5477509,0.56182975,0.014078875,last
42,0,The exhibition alternates between two artists' projects.,alternating between two artists' ongoing projects that explore transformation and harmony.,True,0.19829564,0.0011347681283950806,0.010128244757652283,0.10529573261737823,-0.0019512474536895752,-0.0008155703544616699,0.9450403,0.9479361,0.002895829,first
42,1,The new installation 'Memory of the Earth' uses 7 orbs.,The new installation 'Memory of the Earth' uses 7 orbs composed of colored water drops,True,0.19829564,-0.001083463430404663,-0.007863834500312805,0.10529573261737823,-0.0008954629302024841,-0.026066094636917114,-0.032384112,0.062861085,0.0952452,middle
42,2,The 12 cards symbolize a human timeline.,The 12 cards of the human timeline,True,0.19829564,0.009297430515289307,-0.00638243556022644,0.10529573261737823,0.00849178433418274,-0.027439475059509277,-0.003407374,0.09012672,0.0935341,middle
42,3,"The 12 cards represent the four seasons, emotions, or the universe's fragmented elements.",,False,0.19829564,,,0.10529573261737823,,,0.054499894,0.11793486,0.063434966,unanchored
43,0,The explanation describes a structured product article format.,Structured product article format with numbered sections listing beauty product features,True,0.23553883,0.006177634000778198,0.07352982461452484,0.17479944229125977,-0.0427425354719162,-0.1007804349064827,0.9850088,0.9919111,0.006902337,first
43,1,The Conair Curling Iron has a multi-function setting brush.,The Conair Curling Iron also offers a multi-function setting brush to create various curls and waves,True,0.23553883,0.040840938687324524,0.07875819504261017,0.17479944229125977,0.417047917842865,0.9751451015472412,-0.026989855,0.11733643,0.14432628,middle
43,2,The explanation provides an example of hair types and styles.,,False,0.23553883,,,0.17479944229125977,,,0.42397112,0.44575602,0.0217849,unanchored
43,3,The explanation discusses benefits of creating curls and waves.,,False,0.23553883,,,0.17479944229125977,,,0.994105,0.9951515,0.0010465229,unanchored
44,0,The text describes a medical textbook on obstetrics and gynecology.,Medical textbook/academic textbook description format establishes scholarly context covering obstetrics and gynecology clinical practice guidelines.,True,0.10666406,0.010748729109764099,0.031201735138893127,0.12959139049053192,0.01872876286506653,-0.004925832152366638,-0.024146557,0.19725898,0.22140554,first
44,1,The sentence structure indicates the book covers common women's health disorders.,"This textbook provides current and practical information on the diagnosis and management of common women's health disorders, emphasizing evidence-based approaches to the management of",True,0.10666406,0.014491744339466095,0.026239722967147827,0.12959139049053192,-0.010417729616165161,0.18860246241092682,0.99069357,0.99418926,0.0034957118,middle
44,2,The book emphasizes evidence-based approaches.,emphasizing evidence-based approaches to the management of,True,0.10666406,0.004428431391716003,0.01953698694705963,0.12959139049053192,0.014486744999885559,0.09042252600193024,0.50367844,0.5070651,0.0033866807,middle
45,0,The explanation suggests a concluding summary phrase for the project.,suggests a concluding summary phrase completing the theme,True,0.20291537,0.0011112838983535767,0.01685069501399994,0.24887292087078094,-0.005125463008880615,-0.01461714506149292,0.7061171,0.7341985,0.028081406,middle
45,1,"The explanation expects ""space and art"" or a similar topic listing.","""space and art"" or similar topic listing expected.",True,0.20291537,0.005216628313064575,0.0021163970232009888,0.24887292087078094,0.036785855889320374,0.03696905076503754,0.30827296,0.3801789,0.071905926,middle
45,2,"The explanation indicates an expected completion of ""in and with space.""","""and/with bodily experience"" or ""related to art"" or ""as methodology.""",True,0.20291537,0.01882822811603546,0.03084394335746765,0.24887292087078094,-0.00526311993598938,0.07801853120326996,0.29258287,0.40259156,0.11000868,last
46,0,The product name suggests it is an adapter or coupling.,"""Product Name : CS-30mm x 15mm Female Exhaust Reducing"" strongly implies a specific product model name or item number follows, suggesting ""Reducing Coupling"" or ""Bronze Tee fitting.""",True,0.24792367,0.006117761135101318,0.03138101100921631,0.6762059926986694,-0.0420718789100647,0.18858397006988525,0.84583414,0.89770555,0.05187142,middle
46,1,"The final token ""Reducing"" is part of a product description phrase structure.","Final token ""Reducing"" is mid-word in ""a 6mm x 15mm Reducing,"" part of a title or product description phrase structure",True,0.24792367,0.011265277862548828,0.038909345865249634,0.6762059926986694,0.031652629375457764,-0.24901899695396423,0.96531457,0.9809394,0.0156248445,last
47,0,Law is a system of rules created by governments to prohibit certain behaviors.,Law is a system of rules created by governments to prohibit certain behaviors.,True,0.32017425,0.002662450075149536,-0.006661474704742432,0.0039994497783482075,-0.0005475976504385471,0.00014310143887996674,0.30978078,0.33196694,0.022186164,middle
47,1,Laws are formalized rules that are deemed harmful.,Laws are formalized rules that are deemed harmful,True,0.32017425,0.0030882656574249268,-0.007249414920806885,0.0039994497783482075,-0.0003665131516754627,0.0018202676437795162,-0.9326537,0.018490102,0.9511438,middle
48,0,The text suggests a checklist format for the article.,"Structured SEO content with tips format, presenting actionable digital marketing strategies using Google Analytics tools for e-commerce businesses",True,0.14654529,0.0026863813400268555,0.007942050695419312,0.003615903202444315,0.0013993163593113422,0.0017837989144027233,0.9888748,0.99384636,0.004971547,first
48,1,"The phrase ""To Optimize Your SEO Strategy, Analyze Your Competitors Performance"" introduces competitor analysis.","To Optimize Your SEO Strategy, Analyze Your Competitors Performance"" suggests a second checklist item",True,0.14654529,0.0003517419099807739,-0.00028643012046813965,0.003615903202444315,0.0007584849372506142,-0.00208077859133482,0.9935924,0.9950972,0.00150486,middle
48,2,"The final token ""Compet"" is part of a section title ""Analyze Your Competitors"".","Final token ""Compet"" is a truncated word mid-sentence (""Analyze Your Compet"")",True,0.14654529,0.004544317722320557,0.02401776611804962,0.003615903202444315,-0.0011337376199662685,-0.0021859402768313885,0.67077047,0.722119,0.05134848,last
49,0,The text describes a French-speaking cat video with cartoon humor.,"French-speaking cat video with cartoon humor tone,",True,0.30660272,0.07007989287376404,0.15994662046432495,0.4180903732776642,0.051691681146621704,0.16081491112709045,-0.8579517,0.012341541,0.87029326,first
49,1,The video presents three animals' reactions to a hair loss treatment.,"presenting three animals' reactions to ""meth"" (hair loss treatment),",True,0.30660272,0.007063359022140503,-0.0063457190990448,0.4180903732776642,0.024158954620361328,-0.03411582112312317,-0.9134544,0.0031297917,0.9165842,first
49,2,The text uses a mirrored sentence structure for warnings.,"The text structure ""This time our dog is sore and she will no longer""",True,0.30660272,0.01785862445831299,0.01801908016204834,0.4180903732776642,0.00431552529335022,0.10377219319343567,0.9911468,0.99511164,0.0039648353,middle
49,3,"The final token ""no longer"" is part of an ironic warning pattern.","Final token ""no longer"" ends mid-sentence (""She will no longer""), continuing the repeated ironic warning phrase pattern",True,0.30660272,-0.01026645302772522,-0.007970601320266724,0.4180903732776642,-0.09931686520576477,0.008709698915481567,0.78940374,0.79644394,0.0070402315,last
50,0,The text implies a continuation of a list of computing milestones.,likely adding more prominent computing frameworks or inventions like Unix.,True,0.14501485,0.0013941526412963867,-0.0036740154027938843,0.13121138513088226,0.000447690486907959,-0.00922219455242157,0.95518094,0.96651036,0.01132942,middle
50,1,"The sequence ends with ""UNIX, "" suggesting more items follow.","""UNIX, "" ends mid-list after ""Unix, Operating Systems, Software Development, TCP/IP,""",True,0.14501485,0.005439296364784241,0.07761208713054657,0.13121138513088226,0.0052254945039749146,0.6680073887109756,0.32542014,0.3295402,0.0041200374,last
